SchoolYear,TestType,TestPopulation,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,MISTEM_NAME,MISTEM_CODE,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalSurpassed,TotalAttained,TotalEmergingTowards,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentSurpassed,PercentAttained,PercentEmergingTowards,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,MeanPtsEarned,MinScaleScore,MaxScaleScore,ScaleScore25,ScaleScore50,ScaleScore75
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,<3,11,5,11,16,N/A,N/A,N/A,N/A,<=20%,<=20%,68.8,31.3,68.8,3149.20,42.10,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,<3,<3,9,3,9,12,N/A,N/A,N/A,N/A,<=50%,<=50%,>=50%,<=50%,>=50%,3142.40,40.30,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,<3,11,5,11,16,N/A,N/A,N/A,N/A,<=20%,<=20%,68.8,31.3,68.8,3149.20,42.10,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,<3,11,5,11,16,N/A,N/A,N/A,N/A,<=20%,<=20%,68.8,31.3,68.8,3143.90,38.80,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,<3,<3,*,<3,*,15,N/A,N/A,N/A,N/A,<=50%,<=50%,>=50%,<=50%,>=50%,3089.70,17.90,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Black or African American,N/A,N/A,N/A,N/A,*,<3,13,3,13,16,N/A,N/A,N/A,N/A,<=20%,<=20%,>=80%,<=20%,>=80%,3086.80,24.60,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,<3,11,3,11,14,N/A,N/A,N/A,N/A,<=50%,<=50%,>=50%,<=50%,>=50%,3090.60,23.80,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Male,N/A,N/A,N/A,N/A,<3,<3,*,<3,*,11,N/A,N/A,N/A,N/A,<=50%,<=50%,>=50%,<=50%,>=50%,3085.00,9.60,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Not English Learners,N/A,N/A,N/A,N/A,*,<3,13,3,13,16,N/A,N/A,N/A,N/A,<=20%,<=20%,>=80%,<=20%,>=80%,3086.80,24.60,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,<3,11,5,11,16,N/A,N/A,N/A,N/A,<=20%,<=20%,68.8,31.3,68.8,3143.90,38.80,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,<3,9,5,9,14,N/A,N/A,N/A,N/A,<=50%,<=50%,>=50%,<=50%,>=50%,3146.10,41.00,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,<3,9,5,9,14,N/A,N/A,N/A,N/A,<=50%,<=50%,>=50%,<=50%,>=50%,3152.60,43.50,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Male,N/A,N/A,N/A,N/A,<3,<3,*,<3,*,12,N/A,N/A,N/A,N/A,<=50%,<=50%,>=50%,<=50%,>=50%,3080.60,17.40,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,<3,<3,*,<3,*,15,N/A,N/A,N/A,N/A,<=50%,<=50%,>=50%,<=50%,>=50%,3089.70,17.90,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,<3,<3,*,<3,*,13,N/A,N/A,N/A,N/A,<=50%,<=50%,>=50%,<=50%,>=50%,3091.50,18.60,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Social Studies,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3015,Pershing High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,3284,Turning Point Academy,82,Wayne,LEA School,Elem thru High School,City: Large,Wayne Region,3,11,Social Studies,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Hispanic of Any Race,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
18 - 19 School Year,MI-Access,FI,82,Wayne RESA,82015,Detroit Public Schools Community District,4477,Western International High School,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,*,*,N/A,N/A,N/A,N/A,N/A,N/A
