SchoolYear,TestType,TestPopulation,ISDCode,ISDName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,MISTEM_NAME,MISTEM_CODE,GradeContentTested,Subject,ReportCategory,TotalAdvanced,TotalProficient,TotalPartiallyProficient,TotalNotProficient,TotalSurpassed,TotalAttained,TotalEmergingTowards,TotalMet,TotalDidNotMeet,NumberAssessed,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient,PercentSurpassed,PercentAttained,PercentEmergingTowards,PercentMet,PercentDidNotMeet,AvgSS,StdDevSS,MeanPtsEarned,MinScaleScore,MaxScaleScore,ScaleScore25,ScaleScore50,ScaleScore75
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,P,82,Wayne RESA,82015,Detroit Public Schools Community District,7135,Frederick Douglass Academy for Young Men,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Science,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,0,All Buildings,82,Wayne,LEA District,Elem thru High School,City: Large,Wayne Region,3,11,Mathematics,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Male,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,2778,Detroit Collegiate Preparatory High School at Northwestern,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Economically Disadvantaged,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Black or African American,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Mathematics,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,Female,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,Science,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,All Students,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
20 - 21 School Year,MI-Access,SI,82,Wayne RESA,82015,Detroit Public Schools Community District,9592,Jerry L. White Center,82,Wayne,LEA School,High School,City: Large,Wayne Region,3,11,ELA,Not English Learners,N/A,N/A,N/A,N/A,*,*,*,*,*,<10,N/A,N/A,N/A,N/A,*,*,*,*,*,N/A,*,*,N/A,N/A,N/A,N/A,N/A
